# m1 m2 mc q a1z a2z Mf af
6.520333718991101080e+01 1.328225306759515512e+01 2.418616208777716281e+01 2.037051114256515916e-01 -3.070518836979987953e-02 9.586790049618857390e-01 7.707265654732137250e+01 4.195549798067098046e-01
4.866805261946036154e+01 1.855784608103560274e+01 2.558324318093913874e+01 3.813147451397116416e-01 1.212883040554120634e-01 -7.140286243576622338e-01 6.504536595942430210e+01 5.898182246860521616e-01
3.195265704328988932e+01 2.743706256281193134e+01 2.576110572415324640e+01 8.586785920695054752e-01 2.890235960639313539e-01 -9.661813321942094301e-01 5.693516561331703230e+01 6.108374291019948998e-01
3.405018206887498877e+01 2.524688223172818269e+01 2.546769716575197151e+01 7.414610054260521999e-01 -4.922525819853207918e-01 -5.325851052533644991e-02 5.696820919033154951e+01 5.588564987046410470e-01
3.332690200508859846e+01 2.525032074335494059e+01 2.520526981199020966e+01 7.576558042958668748e-01 -6.881428345656048773e-01 1.531980043737272423e-01 5.632257993377125160e+01 5.420555783772027514e-01
5.500596345499590711e+01 1.630634983874983845e+01 2.517833536851031084e+01 2.964469452860536425e-01 -1.590738796810004796e-01 7.549258746175159240e-01 6.953724533459501345e+01 4.593123259694354976e-01
3.128775085248664922e+01 2.753725524831278548e+01 2.554257049664821011e+01 8.801289481670816484e-01 -5.985604423318470202e-01 1.620812154541453887e-02 5.643659768551221134e+01 5.761386278980361597e-01
3.293497325112553398e+01 2.559772603742779751e+01 2.523687115961930161e+01 7.772201860389551520e-01 -7.281334133588189816e-01 1.726247084336359483e-01 5.627860406802835058e+01 5.421110059380775947e-01
3.471932909472263873e+01 2.343945746115167950e+01 2.473934860790242851e+01 6.751126266640472551e-01 -4.877737628895580935e-01 -2.064404242800464973e-01 5.601054211501658386e+01 5.257083316998478750e-01
3.731924097770854587e+01 2.074835109213525186e+01 2.401945067422162339e+01 5.559692680922587726e-01 -7.888035777735067366e-01 4.233980097989522018e-01 5.618613644680113595e+01 4.343687012251367663e-01
3.655952582389976158e+01 2.302721883200587527e+01 2.512553358572585083e+01 6.298555113357755531e-01 -9.855251801813733614e-01 8.593342656577523941e-01 5.745097329301339073e+01 4.682072825833547003e-01
3.452171088906272445e+01 2.159898351729320609e+01 2.364235680267478656e+01 6.256637623408248805e-01 -4.997974740087354761e-01 -4.991116176942593796e-01 5.421090966083460216e+01 4.802826417221345845e-01
3.469394556595805312e+01 2.165271547460150003e+01 2.372935862493826775e+01 6.241064578093792337e-01 -4.484647907938875688e-01 -5.399773881774783124e-01 5.441028651576760211e+01 4.902330874455264054e-01
6.477809038536585717e+01 1.427775407470491942e+01 2.512268347423656678e+01 2.204102342283685845e-01 6.896470716686653457e-02 5.339050924777373197e-01 7.743277385628870491e+01 4.897358789507013088e-01
3.666450652078187034e+01 2.164635559606509929e+01 2.435726308932833817e+01 5.903899343032393832e-01 -3.087225027691360424e-01 -5.443869406577597214e-01 5.626046051750871868e+01 5.195703741436790146e-01
3.077727521151664192e+01 2.556872074548834206e+01 2.440005969412984399e+01 8.307662250724751063e-01 -1.318407833832798137e-01 -8.094524722547548068e-01 5.419158255152790105e+01 5.534168678141465625e-01
7.968435983392186017e+01 1.125252196998320464e+01 2.397870710190813170e+01 1.412136835062201834e-01 2.264931729184391784e-01 7.334488260896653011e-02 8.966516494245628621e+01 4.884280963102678452e-01
3.628700856418939225e+01 2.438263411514279611e+01 2.579317388369351605e+01 6.719383900717933455e-01 -2.925154332691657921e-01 -1.290630439557518272e-01 5.825171488743109194e+01 5.811825811708482004e-01
3.470083920300948677e+01 2.225087818510581528e+01 2.407193020040096698e+01 6.412201749626871283e-01 -2.919995190022702247e-01 -7.090419753946938242e-01 5.492761699085937011e+01 5.207597844240576812e-01
8.036610907083637301e+01 1.201365067060728897e+01 2.498810944810611900e+01 1.494865287060022363e-01 2.467430477633954233e-01 3.981986826310237593e-01 9.098212734911172106e+01 5.152495921227845388e-01
6.096910043728814088e+01 1.560251340747544191e+01 2.571396514913162079e+01 2.559085388429495067e-01 6.092358276316608284e-02 3.620721606919981017e-01 7.475775153577835397e+01 5.178070401933766442e-01
4.089668759649871532e+01 2.079943621292814271e+01 2.510685083953377017e+01 5.085848618876616101e-01 -3.590740351864819546e-01 6.254408473302519589e-02 5.957789180844203258e+01 5.152694338177390421e-01
3.630660380179310209e+01 2.316685670949975062e+01 2.512158293728477076e+01 6.380893359228381190e-01 -6.906837763162514410e-01 3.766135718302037749e-01 5.729652046876325500e+01 5.111791518625152797e-01
4.190909060588296597e+01 2.127383446930834054e+01 2.570232803363003882e+01 5.076186135692964951e-01 -6.072933688071032732e-01 7.968470065276370695e-01 6.101372865058613826e+01 4.802557396102669074e-01
4.945777316865740403e+01 1.852470328923670451e+01 2.574613814541758572e+01 3.745559515197958711e-01 4.836092160137428486e-02 -3.368984873798136492e-01 6.582225388904231522e+01 5.729581657709197362e-01
4.167256895435616570e+01 2.130291405142937577e+01 2.565306561610187686e+01 5.111975235978946097e-01 -5.925921636039195306e-01 7.432808444471540321e-01 6.080732292183392929e+01 4.844974198125927001e-01
3.749923542499703188e+01 2.188009968970744978e+01 2.475802285583737472e+01 5.834812214630421545e-01 -1.678656881102054133e-01 -6.519481159557539707e-01 5.723087901151723145e+01 5.495449746373083366e-01
4.096855464742026953e+01 1.844454315597364413e+01 2.356213759517365602e+01 4.502122009113902479e-01 -3.930856752332176351e-01 -3.160112768026475671e-01 5.763669930805757957e+01 4.473800819614299762e-01
6.365830284674596129e+01 1.330844292193828871e+01 2.396231409105396537e+01 2.090605989603221138e-01 -7.829617478207939740e-02 9.890400838879143119e-01 7.557568596693003826e+01 3.997684150854310392e-01
5.624349106667972364e+01 1.594882893676542324e+01 2.511784881475358588e+01 2.835675494939888797e-01 -1.442906895964949365e-01 7.618401234186708004e-01 7.046167010616623827e+01 4.526587375609304464e-01
3.357900349242780180e+01 2.504012059695378056e+01 2.518921695134273619e+01 7.457076742197077390e-01 -6.996592517817770140e-01 2.041823760106657726e-01 5.636623091667220820e+01 5.407672127737090939e-01
7.600993290601894614e+01 1.177780855787517211e+01 2.412537811895577988e+01 1.549509137501492440e-01 1.552471391734484008e-01 6.206230461967564560e-01 8.648733919327391106e+01 4.643079824331156624e-01
3.412599165935741752e+01 2.454235374307295814e+01 2.512581322460890476e+01 7.191689545040192977e-01 -1.260553851262750658e-01 -6.342311526202797367e-01 5.636739045906539758e+01 5.771531782833074775e-01
3.081222561565765972e+01 2.460406399636164565e+01 2.393924566285708266e+01 7.985162871149025232e-01 -8.327876915648705358e-01 -1.166111409100009100e-01 5.344588850768391808e+01 4.914159759433625041e-01
3.648962023787763087e+01 1.998469171999276028e+01 2.329967634995046666e+01 5.476815486078389084e-01 -8.833239242708449401e-01 3.304343877864539536e-01 5.475461678366083618e+01 3.913993984971861906e-01
5.215356970912822732e+01 1.718906976259276576e+01 2.531172681057294938e+01 3.295856804905193949e-01 -2.596836879493658601e-01 8.680758494806775083e-01 6.749562015714805341e+01 4.516315272257951374e-01
3.295786035919888946e+01 2.236077349607163356e+01 2.354470263745379555e+01 6.784655694382935032e-01 -5.163513639273018541e-01 -5.376152224403407676e-01 5.339504566177677702e+01 4.867874396717013497e-01
3.578047502491520504e+01 2.416642338872437534e+01 2.550126624644703455e+01 6.754081205432975743e-01 1.676238969304813253e-01 -9.762158710209241086e-01 5.755688422689519967e+01 6.135889123999659356e-01
3.397232819994372477e+01 2.479176174574007874e+01 2.520212825767777431e+01 7.297634003718692641e-01 3.348819975651208536e-02 -8.383763674629456375e-01 5.643978916041167793e+01 5.917247918755903502e-01
3.613924989613943950e+01 2.322239593972495797e+01 2.509750266724449830e+01 6.425810166637044851e-01 -4.798036932046945147e-01 8.954260924027401813e-03 5.714016515116194483e+01 5.367797100690052670e-01
3.430470223879926550e+01 2.512980279266511729e+01 2.549869244273582325e+01 7.325468857806565204e-01 -9.904519062737586754e-01 6.848432306901525157e-01 5.717523599032894310e+01 5.190843682663859315e-01
3.166236242202347029e+01 2.593726690717381445e+01 2.492278542535229491e+01 8.191829327660201665e-01 -7.964966997194085074e-01 9.235246751197716264e-02 5.542349576097351616e+01 5.313888649254270291e-01
6.676880710741242808e+01 1.403874625475227411e+01 2.521452396839373122e+01 2.102590545337711114e-01 2.271174777044231430e-01 -4.152191964842844030e-01 7.909593386179520280e+01 5.525751036304755726e-01
3.805504478150342607e+01 2.131199774714294293e+01 2.458740848548564983e+01 5.600308150866135648e-01 -2.616220937468168029e-02 -9.254802193888640449e-01 5.723388493269224853e+01 5.660505855842217215e-01
3.587541255840555721e+01 2.343180466506544235e+01 2.512696738443993638e+01 6.531438384692639376e-01 -4.671195010993890451e-01 -6.265931629329010710e-02 5.708446186664813382e+01 5.374507989856184276e-01
3.555667074631303137e+01 2.260061184222312036e+01 2.455296534546151577e+01 6.356222719351934947e-01 -8.236424722964695855e-01 3.616035388509790116e-01 5.614501832025705852e+01 4.723428136512524134e-01
6.988134469348484856e+01 1.246145405063046852e+01 2.403437646058723232e+01 1.783230432283348654e-01 1.975220137304209422e-01 -5.424093906661552333e-01 8.089637096589227383e+01 5.039880567477488249e-01
3.790203300706594547e+01 2.207867132418071421e+01 2.500224183960598268e+01 5.825194474413724066e-01 -6.454167263953652922e-01 3.747619024528751064e-01 5.787398433463279446e+01 4.917906350868865295e-01
5.017156014186399915e+01 1.710638649466812211e+01 2.480818467069296673e+01 3.409578344045606779e-01 -9.235416151332925816e-02 -1.378079056541906822e-01 6.540032644383110494e+01 5.010350372999146096e-01
3.547937975903980856e+01 2.243870526977082491e+01 2.443551232663753225e+01 6.324435607996685693e-01 -9.259458763117985880e-01 5.443335677032941078e-01 5.593503038781467041e+01 4.583694204388365501e-01
8.486322065020826244e+01 1.123142314590167601e+01 2.460099900135293183e+01 1.323473591957544104e-01 3.463970151928010832e-01 -5.833210000459555511e-01 9.473191969534499890e+01 5.541933658126114715e-01
6.511681567951373495e+01 1.327044248881066402e+01 2.416006178242222191e+01 2.037944016507804990e-01 -2.734173502211719939e-02 9.709084469942605988e-01 7.697257522382048478e+01 4.218534096497135177e-01
3.117623929490394019e+01 2.481354261370441350e+01 2.418163959760075699e+01 7.959119885816513529e-01 -2.224087066367529952e-01 -7.891011688243181332e-01 5.389583219261820801e+01 5.388111414950803590e-01
6.956953293602880706e+01 1.277133847300522085e+01 2.432597240899524849e+01 1.835766021995409170e-01 2.289700599078999810e-01 -6.326283310612975663e-01 8.082177009736091122e+01 5.271007081106858783e-01
3.621497583625635031e+01 2.013948456442292922e+01 2.331182485451964226e+01 5.561092917880794406e-01 -9.096809618797561114e-01 3.509996681842147970e-01 5.463354109013469184e+01 3.912142037115850512e-01
6.585727841605158517e+01 1.322893053210220060e+01 2.423577754555022068e+01 2.008727182518656174e-01 -2.072374647759801791e-02 9.822553979777258748e-01 7.767595986754474779e+01 4.219344099409948479e-01
7.478386159743406836e+01 1.269302661747458316e+01 2.500605496870902655e+01 1.697294890413909574e-01 2.920024779655951974e-01 -4.379997057624431811e-01 8.591992869368921504e+01 5.559885079923071460e-01
7.999676097611434500e+01 1.060479593345195681e+01 2.321227457745193234e+01 1.325653164459791866e-01 2.773253464875595764e-01 -7.173510637924022104e-01 8.938022162901836509e+01 5.056642181654786850e-01
5.721202188674733691e+01 1.567694558328532395e+01 2.506783852658456269e+01 2.740148847442979707e-01 -1.210604062150991839e-01 7.437235329757443392e-01 7.118400868997390774e+01 4.530791077675695999e-01
3.123784808567420157e+01 2.644553541717258227e+01 2.500402579743607845e+01 8.465863379782747611e-01 1.631294552517749061e-02 -8.582979775803124545e-01 5.541623001251159053e+01 5.747533905872903581e-01
3.605105968480320655e+01 2.123775796487198519e+01 2.392225135890048193e+01 5.891021831412198706e-01 -6.489005773500859942e-01 -8.536206430931053690e-02 5.539138338720608346e+01 4.580968074268820245e-01
3.681898205750160713e+01 2.308713324711903070e+01 2.524473641179257655e+01 6.270443113028756343e-01 -9.454402448315977203e-01 8.285563235152197947e-01 5.774973738786300004e+01 4.744065989725732013e-01
7.816295917007184357e+01 1.033854103187766604e+01 2.265092920554650036e+01 1.322690586647624622e-01 2.172523430498390917e-01 -5.634313589983991344e-01 8.735874933881095217e+01 4.650857815492113745e-01
9.162674378778582707e+01 9.993872282747640057e+00 2.374965275258715636e+01 1.090715643665584322e-01 2.875686407293668312e-01 9.852247282161106234e-01 1.005088570720144645e+02 4.960761317869525899e-01
8.726816531334785054e+01 1.083790893126372801e+01 2.438605934310136547e+01 1.241908649316596364e-01 3.386134802590138326e-01 -2.578965677723955019e-01 9.681511969943201734e+01 5.428242500262416836e-01
3.498206910762269217e+01 2.380414284868922792e+01 2.502901332346027274e+01 6.804669779667846807e-01 -5.722669137290615771e-01 4.833617900642155074e-02 5.658238941658963483e+01 5.309019466618123406e-01
3.916420323960888794e+01 2.197663350981520480e+01 2.533051392929275636e+01 5.611408299400570954e-01 -6.161388945538910367e-01 5.294701753131368926e-01 5.897351224907912837e+01 4.985563531683738225e-01
3.505086869510427050e+01 2.353207508765896350e+01 2.490354475063022122e+01 6.713692402991942032e-01 -5.496389773818342039e-01 6.918466394659052686e-03 5.639793255789862059e+01 5.292622613939833576e-01
4.623080629321553658e+01 1.920920514167906390e+01 2.546219525280036677e+01 4.155066000762797640e-01 -9.456828700797514919e-02 -1.957940183407528845e-01 6.331861155250187778e+01 5.439062688422693359e-01
6.683136395329216839e+01 1.472087363036996344e+01 2.590962750175267360e+01 2.202689390068149344e-01 1.132490913602754307e-01 6.505752339648718241e-01 7.983077957094887722e+01 5.165229236320791895e-01
6.546906181556227011e+01 1.317776688003586827e+01 2.412073401930726391e+01 2.012823540554151969e-01 -4.046363612205053362e-02 9.897864048486527677e-01 7.725584023388712751e+01 4.109855321421421737e-01
3.035638067696445574e+01 2.618859268717460864e+01 2.453231260625191368e+01 8.627047132482259517e-01 -9.132781376039718069e-01 1.175045613052092264e-01 5.444718962436031973e+01 5.240611748356053257e-01
6.070366676795452321e+01 1.377985392799141984e+01 2.393666733248240774e+01 2.270020027071215918e-01 -1.245146784927483874e-01 9.308809353477011106e-01 7.304757308801562488e+01 3.973073484920425780e-01
5.477512374633372616e+01 1.596335542414903230e+01 2.483667112926895371e+01 2.914344018294894312e-01 -1.714410792053510380e-01 7.429705955865558709e-01 6.901868467485486747e+01 4.475992132763730869e-01
6.456391886625388565e+01 1.342762794388012004e+01 2.423170664114246975e+01 2.079741778329140534e-01 -1.895652484962667694e-02 8.551181338024010925e-01 7.654917746394413314e+01 4.303665213230789544e-01
3.282614556652193727e+01 2.582688322028905148e+01 2.531145117656098975e+01 7.867778191609815508e-01 7.864391447371221755e-02 -8.671185621854233805e-01 5.630702105064971619e+01 5.933436403667340375e-01
4.777132153121967661e+01 1.867517293618391960e+01 2.545450863251215168e+01 3.909285390813243000e-01 -7.408924811206636651e-02 -1.428557566180292393e-01 6.435979180883927597e+01 5.407417286400237888e-01
2.946158664655137827e+01 2.607580772334420516e+01 2.412010761463567476e+01 8.850781879528034635e-01 -3.153104314728292223e-01 -6.757443542361264432e-01 5.343715786128914402e+01 5.338510885719147669e-01
3.279889764613363212e+01 2.319074868213981944e+01 2.393772455590941206e+01 7.070587838757309562e-01 -3.926288064357753571e-01 -5.941485522317501156e-01 5.395909909344057098e+01 5.171391393099190603e-01
6.537796784303921527e+01 1.486789335827613101e+01 2.580619557527073837e+01 2.274144310201148822e-01 7.965494551213769814e-02 6.832484052316736278e-01 7.852764006321751822e+01 5.060753283503757194e-01
3.593567081609207037e+01 2.126676078365483846e+01 2.390305238622645945e+01 5.918008569393823359e-01 -6.769228388945633945e-01 -2.555400826691105534e-02 5.530792349028345711e+01 4.561572224982683998e-01
